url,creation_date,scraped_date,full_address,street,zip_code,district,housing_type,size,number_of_rooms,floor,rental_period,available_from,summary,monthly_rent,aconto,deposit,prepaid_rent,occupancy_price,total_monthly_cost,months_of_prepaid_rent,months_of_deposit,is_furnished,is_shareable,pets_allowed,has_elevator,students_only,has_balcony,has_parking
https://www.boligportal.dk/r%C3%A6kkehuse/k%C3%B8benhavn/123m2-5-vaer-id-5237573,11/02/2021,11/06/2021,"Robert Jacobsens Vej, 2300 København, København S ",Robert Jacobsens Vej,2300,København S,Terraced house,123.0,5,-,Unlimited,01/01/2022,"Family-friendly townhouse in 3 beautiful floors. Here you get 2 bathrooms with Brussy, one bathroom is with washer / dryer. Lovely large kitchen family room with everything in hard white goods, 1 floor. Large living room with a delicious light from the large windows + 1 room.2 Floor. Here you have 2 good rooms as well as a bathroom with washing column. To the townhouse hear there a small front yard and delicious terrace with exit from the kitchen.",15546,1384,46638,15546,79114,16930,1,3,0,1,1,0,0,0,1
https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/70m2-3-vaer-id-5235784,10/26/2021,11/06/2021,"Else Alfelts Vej, 2300 København, København S  - 5. sal",Else Alfelts Vej,2300,København S,Apartment,70.0,3,5,Unlimited,12/01/2021,"Welcome to the home - close to the community! When you enter the apartment, you are in the middle of the living room where the kitchen-family room is room for a smaller dining table. At the other end of the living room there is room for sofa event with access to the home's west facing balcony. The kitchen is in a white and stylish design and offers plenty of table space. The bathroom has dark clinker and white bathroom furniture. There is a washing machine and dryer for the lease. The two rooms are in a fine size, where there is also access to the east-facing balcony from one room. The south is the place where it happens. New homes shoot up, new communities are established and a new identity takes shape. Already there is everything you need for an active lifestyle. etc. Therefore, vary.",12700,750,38100,12700,64250,13450,1,3,0,0,1,0,0,0,0
https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/84m2-4-vaer-id-5235912,10/27/2021,11/06/2021,"Sankelmarksgade, 1676 København, København V  - 1. sal",Sankelmarksgade,1676,København V,Apartment,84.0,4,1,1-11 months,12/30/2021,"We are renting out our furnished apartment from dec 30th to June 30th. We are looking for a tennant who can commit for the entire period. Rent is 16.000 all inclusive.The appartment has free wifi and contains 2 bed rooms, a kitchen with eating space, a living room, a bathroom and a balcony. Modern kitchen with oven, stove, dishwasher, pans and pots and eating utilities. There is a washer/dryer. The kitchen also holds a long dinning table with a bench, chairs - and a children’s chair if relevant.Bathroom was renovated a few years ago: small bathtup, shower, automatic ventilation and - girls rest assured - a huge mirror.Living room has a TV with chrome cast, a sofa, rocking chair and several storage options.First bedroom has lounge chair, double bed,  a small desk and 3 closets.Second bedroom has two adult size high beds and lots of storage. If relevant also a Kids bed (60*120 cm) and sofa, that sleeps two when unfolded (150*200 cm).And our favorite thing about the place: the balcony: table, chairs, a bench, drying rack.The balcony faces a back yard that we share with the rest of the block. It has a barbeque, seating arrangements, a playground, football goals and other play facilities.Our street is quiet and there is not house on the other side, which allows a lot of light in the apartment. Right around the corner you have the a lot more buzz at Sønder Boulevard, Istedgade Kødbyen and Enghave plads.Referencing 'The Guardian', Vesterbro is where ''the hordes thin, the streets widen and you can tap into a Danish living vibe that manages to be laid-back yet sophisticated with student dives, tattoo shops, charming courtyard bars and design shops''Public transportation: Metro stop just around the corner. Furthermore it is located close to the central station, Dybbølsbro station and Carlsberg station.",16000,0,16000,16000,48000,16000,1,1,1,1,0,0,0,1,0
https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/87m2-3-vaer-id-5159415,11/02/2021,11/06/2021,"Paradisæblevej, 2500 København, Valby  - Stuen",Paradisæblevej,2500,Valby,Apartment,87.0,3,The living room,Unlimited,02/01/2022,Warning: Can only detect less than 5000 characters,12244,955,48976,12244,74419,13199,1,4,0,0,0,1,0,1,1
https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/99m2-4-vaer-id-5215220,10/25/2021,11/06/2021,"Krimsvej, 2300 København, København S  - 3. sal",Krimsvej,2300,København S,Apartment,99.0,4,3,Unlimited,11/06/2021,"Welcome to this amazing area on Amager Beach, which offers numerous options. Here you are close to the popular Amager beach, shopping, fitness, restaurants and metro. In recent years, the Eastern Amager has been through a fascinating transformation focusing on freedom, green areas, community with room for individuality and a perfect balance between conservation and renewal. Shops, cafes, expansion of school and childcare facilities are just around the corner and with a minute to the metro, you are secured fast transport open house: - Wednesday, November 10, 2021, Kl. 15: 00-15: 15Obs: Please keep updated as there may be changes.",14395,900,43185,14395,72875,15295,1,3,0,0,0,0,0,0,0
https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/101m2-4-vaer-id-5195373,10/25/2021,11/06/2021,"Dieselvej, 2450 København, København SV  - 3. sal",Dieselvej,2450,København SV,Apartment,101.0,4,3,Unlimited,11/06/2021,"The channel edge consists of 119 rental housing with a unique location in Copenhagen's new channel town on Teglholmen - a new district with channels, cozy courtyards and a vibrant nearby. With a location next to one of Teglholmens channels, you will stay centrally on Teglholmen. This means that more shopping opportunities, the new school in Sydhavnen and several day care centers are a short walk from your new accommodation. On the whole, everything that means that the logistics goes to work, purchasing and children within less than 500 meters from your new residence.There is the opportunity to rent a parking in the nearby parking house. of 2-4 bedroom apartments. There is a lift in the property.info about the homes: There is no possibility to rent if you are registered in RKI.The is payable 3 months in the deposit, for 1st month's rental and last month's rental. Parts are not allowed. It is not allowed to hold pets in the leases. * Note that the images are not necessarily taken off / from the residence in question, and that view etc. Therefore, vary. Open House: - Thursday, November 11, 2021, at. 15: 00-15: 15Obs: Please keep updated as there may be changes.",14195,1100,42585,14195,72075,15295,1,3,0,0,0,0,0,0,0
https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/121m2-4-vaer-id-5185532,11/01/2021,11/06/2021,"Kenny Drews Vej, 2450 København, København SV  - 3. sal",Kenny Drews Vej,2450,København SV,Apartment,121.0,4,3,Unlimited,11/06/2021,"Welcome to Hjortholmhornolm is located on Sluseholmen, who with its many channels creates a maritime environment. Sluseholmen consists of 8 islands with various careers in different expressions, all of which are bridged. The many channels invite activity around the water, which among other things can happen in the form of kayaking or in the form of a swim in the harbor bath ""The coral bath"" .Beams are decorated in bright colors with a convenient floor plan that ensures that all square meters are optimally exploited. The kitchen containing cooker, cooker hood, oven, fridge / freezer and dishwasher is in open connection to the living room to create a friendly and spacious atmosphere that invites gathering. The bathrooms are also bright and include laundry column with washer & dryer as well as floor heating. It is not allowed to keep pets in the property. There is the possibility of renting parking in the basement for DKK 600 per. month. Parts are not allowed. There are 3 months in the deposit, 1 month prepaid rent, as well as 1 month rent. of / from the residence in question, and that view etc Therefore, vary. Open House: - Wednesday, November 10, 2021, at. 09: 00-09: 15Obs: Please keep updated as there may be changes.",15595,1350,46785,15595,79325,16945,1,3,0,0,0,0,0,0,0
https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/79m2-3-vaer-id-5233076,10/25/2021,11/06/2021,"Njalsgade, 2300 København, København S  - 5. sal",Njalsgade,2300,København S,Apartment,79.0,3,5,Unlimited,01/01/2022,"Edkård consists of 69 leases that were ready for occupancy in March 2020.Jendommen is located amidst Islands Brygge and Amagerbreaket - a new attractive living quarters in the middle of big city and nature. The neighborhood is for you who want a central location, high quality architecture and prioritize to be close to water and nature. There are good connections to the rest of Copenhagen with Islands Brygge metro st., Just like you quickly and easily come around by bike. There is ample opportunity for good walks by the water along Islands Brygge and Fælleden Right nearby.The property is located close to shopping opportunities and not least a wealth of day-care institutions and schools. Swan kitchens in white elements with integrated hard appliances, delicious plank floors in oak and underfloor heating in all rooms. All apartments have landscaping either in the form of one or more balconies, terraces or roof terraces. Since properties have associated P-basement, which is not yet completed. Monthly rent.- Sharing housing is not allowed. Pets are not allowed. * Note that the images are not necessarily taken by / from the opportunity, and that view etc. Therefore, vary. Open House: - Sunday, November 7, 2021, at. 12: 00-12: 15Obs: Please keep updated as there may be changes.",13295,850,39885,13295,67325,14145,1,3,0,0,0,0,0,0,0
https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/98m2-4-vaer-id-5236246,10/28/2021,11/06/2021,"Robert Jacobsens Vej, 2300 København, København S  - 6. sal",Robert Jacobsens Vej,2300,København S,Apartment,98.0,4,6,Unlimited,01/01/2022,"Welcome inside in ChannelhusetCph in Ørestad.All apartments contain bright bathroom with separate shower and washing column, nice kitchen / family room with access to balcony, beautiful wooden floors with underfloor heating throughout and storage room in basement. There is a lift in the property. As tenant in KanalhusetCph, you live in a well-run property with good neighbors and delicious surroundings, and then you - opposite many other properties in Ørestad - located very close to the metro, so it's easy to get to / from The subway and beyond in Copenhagen. Do you have a car there is a short distance to the nearest P-house where you can rent parking through the city & harbor. Registered in RKI.Som resident in the property, you are also close to all Ørestaddad's offers within physical activity, such as Parkour, Beachvolley, Street Basket, Soccer and more. Likewise, you have a short distance to both Irma, Daynetto, Facts Q and Rema 1000 and not least Fields.ørestad Syd is an area of ​​rapid development with a wealth of opportunities for both young people and adventurous, the newly established families with children, as well as those who put Price at a slightly lower pace and a more reclining existence. By the urban channel system, you have the opportunity for physical expression such as. Ro in kayaking, or maybe just strolling a trip to the sound of small wavebulp.i Ørestad Syd, you live close to the vibrant city life with lots of speed and impressions and also have the opportunity to connect and run a ride in the real nature , and not just around the lakes like the rest of Copenhagen. You get freedom, opportunities and open expanses, but at the same time live to the metro, which in under 15 minutes can bring you to the center of Copenhagen.KanalhusetCph is located on the edge between Ørestad and the authentic nature at Kalvebod Fælled and thus gives you a unique opportunity To get all the best of both worlds. All in all, an area you would like to call his hometown.Have you car, there are good parking facilities in the nearby parking garage. By car you can come to eg. Malmö or Hellerup in just 15-16 minutes.CanalhusetCph is a unique opportunity to stay in the middle of the Copenhagen city environment with everything that belongs to culture, art and social activities, and at one and the same time have Kalvebod Fælled as a backyard - An oasis inviting relaxation, thoughtfulness and the ability to connect, in exactly the way you want. KanalhusetCph meets the needs of the discerning bearing, both in terms of location, quality and with through use of exclusive materials.",14500,700,43500,14500,73200,15200,1,3,0,0,0,1,0,1,0
https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/112m2-4-vaer-id-5235094,10/23/2021,11/06/2021,"Traps Allé, 2500 København, Valby  - 1. sal",Traps Allé,2500,Valby,Apartment,112.0,4,1,1-11 months,12/01/2021,"Lovely Villa apartment in ""The Red Town"" in Valby For rent on June 1, 2022.Bacetting contains kitchen family room, living room, 2 bathrooms, 3 bedrooms (one review). And there is a large delicious balcony. There is also a basement room. There is the opportunity to see the home Tuesday 26/10 at 15-17. Application necessary.",13000,1300,13000,13000,40300,14300,1,1,0,1,0,0,0,1,1
https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/73m2-3-vaer-id-5236334,10/28/2021,11/06/2021,"Else Alfelts Vej, 2300 København, København S  - 3. sal",Else Alfelts Vej,2300,København S,Apartment,73.0,3,3,Unlimited,01/01/2022,"Seeking in an occupation-ready accommodation with a good location? Then you must look towards these apartments in Ørestad, which is a family-friendly district of Amager who characterizes themselves by architect-designed buildings and a close location on water and nature. Add a beautiful proximity to everyday chores, and the result becomes a perfect base for your new life. These housing are offered in varying orders of magnitude, so you can freely choose between two-to-four-room apartments. In this way, they are aimed at a broad target group from the single to the couple and the families family. The homes offer a convenient room distribution, a modern décor, delicious quality materials and bright surroundings. You will be welcomed in the entrance from which the home unfolds through a well-scaled planar solution without a waste space. Here you can enjoy large window sections that ensure a great light, creating an easy and inviting atmosphere. It is further enhanced by the bright, neutral color scale, the stylish decor and the white fixtures expressing a timeless elegance. In addition, it is worth emphasizing that the apartments in the ground floor have access to their own terrace, while the other apartments have balconies. As a tingling, there is the opportunity to rent a parking lot. The location is magnificent with Vestamager station, bus, shopping, school and day care in a radius of just 600 meters, so it will be no case to solve everyday puzzle. In addition, in a short distance to Kalvebod Fælled, which invites you to cozy walks in scenic surroundings. By bike there is not far to Field's with delicious restaurants, exciting shops and grocery purchases, while Amager Fælled puts the pace down with relaxation in the open. In conclusion, you get easy access to the motorway, while the drive to inner city can be done in a neighborhood. Images, floor plan and text are indicative and may differ from the home's actual relation. If you are registered in RKI, we can not offer you the apartment. This is checked in the preparation of lease.",11315,900,33945,11315,57475,12215,1,3,0,1,0,1,0,1,0
https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/117m2-4-vaer-id-5236120,10/27/2021,11/06/2021,"Mozartsvej, 2450 København, København SV  - 3. sal",Mozartsvej,2450,København SV,Apartment,117.0,4,3,Unlimited,12/15/2021,"Unfortunately, we have neither pictures nor the floor plan of the apartment but showers very much like the apartment.",14625,920,43875,14625,74045,15545,1,3,0,0,0,0,0,1,0
https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/84m2-3-vaer-id-5229211,11/04/2021,11/06/2021,"Ingrid Marievej, 2500 København, Valby  - 2. sal",Ingrid Marievej,2500,Valby,Apartment,84.0,3,2,Unlimited,02/01/2022,"The sewer house is industrial charm with historical references and high quality for the quality-conscious tenant. The beautiful car ré building with 158 modern 1-4 V housing has drawn inspiration from Valby's historical references and, with its small architectural details, has its very own identity. As tenant in the Syren House gets you more than a modern quality residence. You become part of a district with green values ​​and a very special cohesion, while getting green areas and small social urban spaces, where neighbors and children can meet - and on the Syren House's Temeters roof terrace, you can - along with the property's residents Or alone - get green fingers, enjoy seasonal weather and the beautiful view of Valby and Grønttorvet.Well to the Syren House.I SYREN House gets you: 158 Modern 1-4 bedroom apartment between 48 - 112 m2 fell roof terrace in two floors with greenhouses, Plant bed and a small playground privat terrace or balcony for each home-heated storage room in the basement opportunity to rent a parking space in underground car parking and camera joints with camera deludence, the keyword for Grønttorvet. The district offers green values ​​and has live local areas with green oases, small squares and budding greenhouses where you can meet with the neighbors. And you dream about land between your fingers, you can also become part of the Syren House 'Plant Laug.Bydelen is centered around the 23,000 m2 Green Spark with fruit trees, winding paths and great grasslands. In the Grønttorvsparken, in 2021, an orangery and an eating and common house that will work as a café. The whole park is finished in 2022.Shopping Day institution New school (opens in 2026) good connections both by car, by bicycle and by public transport vigorslev Allé St. and new Ellebjerg St. where there will soon be metro",11421,910,45687,11421,69439,12331,1,4,0,0,0,1,0,1,1
https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/80m2-3-vaer-id-5191982,10/28/2021,11/06/2021,"Henrik Ibsens Vej, 1813 København, Frederiksberg C  - 4. sal",Henrik Ibsens Vej,1813,Frederiksberg C,Apartment,80.0,3,4,12-23 months,12/01/2021,"I rent my apartment for 2 years at Frederiksberg C While I'm off and travel. The rent from December 1 or later after the apartment is equipped with everything in white goods 3 flat screens Internet Netflix.There is a large living room family room with access to great west facing balcony . Kitchen with dishwasher oven microwave and refrigeration. Large bedroom with cupboards a small room with table chair and bed. Bath room with bath and shower washing machine and dryer. In the economy also posted in DK.For proper applicant, I am willing to later take over. Include rent and a conto there is an electricity, Internet, TV package .'obs. Housing Portal points out that the home is part of a housing association. Upcoming tenant must therefore be approved by the landlord's housing association before occupancy.",12000,500,36000,0,48500,12500,0,3,1,0,0,1,0,1,1
https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/101m2-4-vaer-id-5236336,10/28/2021,11/06/2021,"Robert Jacobsens Vej, 2300 København, København S  - 2. sal",Robert Jacobsens Vej,2300,København S,Apartment,101.0,4,2,Unlimited,01/01/2022,"In southern Ørestad you will find this delicious apartment in a property from 2016. Within waiting for you a good level of plan, beautiful frames and a lovely light, while the icing on the cake is the large, sunny balcony. The heart's heart room is undoubtedly the inviting accommodation room where the kitchen and living room are fully integrated. The one-sided kitchen presents itself modern and timeless with white grip-free doors, while the spots under the cupboards help add a good worklight when cooked. Due to the size of the living room you can easily decorated you with a sofa cruise and a dining area so you can make friends and family visits for dinner on the weekend. Next, you discover a disposable room where the vacuum cleaner can be saved away. The apartment's bathroom contains very conveniently a wash column. When the weather species itself, it is obvious to spend the warm afternoon hours on the balcony. It can easily be decorated with a set of café furniture, a small barbecue and green plants, if desired. The settlement also gives access to a cozy courtyard and the canal, both of which are obvious places in the summer months. The minutes walk from home there are Vestamager station, and from here you can rise on the subway, which quickly and conveniently leads you to the center. You get about one kilometer to Field's, which offers a wealth of shops, eateries, a cinema and Bilka, where you can shop into everyday life. It is worth mentioning that the apartment appears newly renovated by occupancy.obs! Images, floor plan and text are indicative and may differ from the home's actual relation. If you are registered in RKI, we can not offer you the apartment. This is checked in the preparation of lease.",13635,1150,40905,13635,69325,14785,1,3,0,1,1,1,0,1,0
https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/78m2-4-vaer-id-4781988,10/29/2021,11/06/2021,"Toftegårds Alle, 2500 København, Valby  - 4. sal",Toftegårds Alle,2500,Valby,Apartment,78.0,4,4,24+ months,01/01/2022,Additional info on the way,12000,0,36000,36000,84000,12000,3,3,0,0,0,0,0,1,0
https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/95m2-3-vaer-id-5236346,10/28/2021,11/06/2021,"Jesper Brochmands G, 2200 København, København N  - 5. sal",Jesper Brochmands G,2200,København N,Apartment,95.0,3,5,Unlimited,12/01/2021,Lovely 3 bedroom apartment located in the property's roof floor on the 5th floor with stunning views. There is no lift.There is freshly painted everywhere and with lacquered floors. There is a common laundry in the basement. There is a lovely courtyard shared with the other tenants. There are newer kitchen and bath in the lease. No livestock must be held,13495,900,40485,13495,68375,14395,1,3,0,0,0,0,0,0,0
https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/87m2-3-vaer-id-5184211,11/02/2021,11/06/2021,"Paradisæblevej, 2500 København, Valby  - 2. sal",Paradisæblevej,2500,Valby,Apartment,87.0,3,2,Unlimited,02/01/2022,Warning: Can only detect less than 5000 characters,12347,950,49388,12347,75032,13297,1,4,0,0,0,1,0,1,1
https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/97m2-3-vaer-id-5237216,11/01/2021,11/06/2021,"Cylindervej, 2450 København, København SV  - 5. sal",Cylindervej,2450,København SV,Apartment,97.0,3,5,Unlimited,03/15/2022,"The North Chajen is 127 rental housing with a unique location in Copenhagen's new channel town on Teglholmen. Teglholmen is a newly built district with channels, cozy courtyards and a vibrant nearby jaw .Nordkajen is located on one of the most attractive locations on Teglholmen, in it located out towards one of the canals as well as in quiet and un-qualified surroundings. This means that more shopping opportunities, the new school in Sydhavnen and several day care centers are a short walk from your new dwelling. There is a lift in all the tasks. The apartments are furnished with delicious white kitchen from HTH, as well as white goods from Siemens.There is the opportunity to rent a parking room in the nearby parking garage at Teglholmsgade to DKK 750, - pr. Md.info on the homes: There is no possibility to rent if you are registered in RKI.There is payable 3 months in the deposit, for 1st month's rental and last month's rental. Deleters are not allowed. It is not allowed to keep pets. in the leases. * Note that the images are not necessarily taken off / from that residence and that view etc. Therefore, vary. Open House: - Thursday, November 11, 2021, at. 15: 00-15: 15Obs: Please keep updated as there may be changes.",13995,1100,41985,13995,71075,15095,1,3,0,0,0,0,0,0,0
https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/117m2-4-vaer-id-5236362,10/28/2021,11/06/2021,"Pakkerivej, 2500 København, Valby  - 5. sal",Pakkerivej,2500,Valby,Apartment,117.0,4,5,Unlimited,01/01/2022,"In the middle of Valby you will find this newly built property that features a lovely apartment. Here you can look forward to an optimal floor plan and delicious material selection, and this number of rooms is the housing for both the couple or the small family. The sharp property is built with a brick facade as well as metal plates on the top floor, contributing with a raw edge to the construction. Outside you notice the abundant windows as well as the balconies who break the facade monotony. The entrance hall is in open connection with the rest of the home, and it also appears with plenty of space for the outerwear in the fixed closet. In the bathroom there are shower and room for a smart wash column. The bedroom boasts with its sublime size and the fabulous light. It is in the living room that the vast majority of square meters unfold via a light and modern decor with a beautiful floor and splendid window sections. The kitchen is space-saving furnished along one side, and thus presents the open accommodation as an exciting oasis with a wealth of interior design options. The living room is truely glorious with entrance to a functional storage room, a wide window and a patio door, which leads out onto the south-facing balcony with Vue to the neighborhood. The urban location gives you less than half a kilometer to daycare, school and meny. The same distance leads you to Valby Station, and the surrounding area also offers delicious cafes at Valby Langgade as well as beautiful shopping options in Spinderiet.obs! Images, floor plan and text are indicative and may differ from the home's actual relation. If you are registered in RKI, we can not offer you the apartment. This is checked in the preparation of lease.",15795,990,47385,15795,79965,16785,1,3,0,1,1,1,0,1,0
https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/96m2-3-vaer-id-5238350,11/04/2021,11/06/2021,"Dirch Passers Allé, 2000 København, Frederiksberg  - 2. sal",Dirch Passers Allé,2000,Frederiksberg,Apartment,96.0,3,2,Unlimited,01/01/2022,"In Frederiksberg in the modern and attractive reveal, you will find Revyhaven. The property is located close to public transport, purchasing and day-care institutions. The house gathers movement, health, art and culture under the same roof. The homes consist of 2-4 bedroom apartments with a balcony or terrace and access to a shared roof terrace. The size of the apartments is between 61 m2 and 110 M2. parking license to the property's parking area is included in the monthly rent. The elevator in the property and a common roof terrace, which can be freely used by the property's residents. Animal husbandry is unfortunately not allowed. It is not possible to use the apartment as a share residence.",15095,740,45285,15095,76215,15835,1,3,0,0,0,0,0,0,0
https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/115m2-4-vaer-id-5238015,11/03/2021,11/06/2021,"Amagerfælledvej, 2300 København, København S  - 3. sal",Amagerfælledvej,2300,København S,Apartment,115.0,4,3,Unlimited,01/16/2022,"Schades have everything, modern bright rental housing, well thought out architecture and good location. About you are for winter bathing, nature, cafeiv or architecture, so the rental housing in Schades have the right place. There is only 2 km to the Badge on Islands Brygge, where it is possible to swim all year round. Here you can get a hot cup of coffee on one of the many local cafes after a cold thrill. Are you more for indoor cultural experiences, then DR Concert House is just around the corner with good opportunity to hear concerts with everything from classic to rock.man can almost look over to beautiful Amager Fælled, a natural area that gives residents to go unimpeded from city ​​to nature. Here are both horse folds, bonfire sites, playgrounds, greenery petanquebane, runner routes and a training pavilion, nature with something for every taste.nabolaget is also filled with modern and appealing architecture, including the DR buildings, concert hall and universities - institutions that give life to the whole area . The neighborhood is filled with traditional careers and residential neighborhoods, classic urban spaces who testify to the twentieth century urban planning. * Please note that the pictures are not necessarily taken by the residence in question and to view M.V. Therefore, vary. Open House: - Friday 19 November 2021, at. 14: 00-14: 15Obs: Please stay updated as there may be changes.",15795,1250,47385,15795,80225,17045,1,3,0,0,0,0,0,0,0
https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/96m2-3-vaer-id-5213845,10/29/2021,11/06/2021,"Faste Batteri Vej, 2300 København, København S  - Stuen",Faste Batteri Vej,2300,København S,Apartment,96.0,3,The living room,Unlimited,11/16/2021,"Helgagaard consists of a total of 78 leases that were ready for occupancy in 2019.Coretommen is located amidst Islands Brygge and Amagerbreaket - a new attractive living quarters in the middle of big city and nature. The neighborhood is for you who want a central location, high quality architecture and prioritize to be close to water and nature. There are good connections to the rest of Copenhagen with Islands Brygge metro st., Just like you quickly and easily come around by bike. There is ample opportunity for good walks by the water along Islands Brygge and Fælleden Right nearby.jendommen is located close to shopping and not least a wealth of day care institutions and schools. Beautiful oak floors. Swan kitchens in white elements with integrated hard appliances. Floor heating in all rooms, as well as wardrobes in the bedrooms. All apartments have landscaping either in the form of one or more balconies, terraces or roof terraces. Since properties have associated P-basement, which is not yet completed. Monthly rent.- Sharing housing is not allowed. Pets are not allowed. * Note that the images are not necessarily taken by / from the opportunity, and that view etc. Therefore, vary. Open House: - Thursday, November 4, 2021, at. 14: 00-14: 20Obs: Please keep updated as there may be changes.",13495,1050,40485,13495,68525,14545,1,3,0,0,0,0,0,0,0
https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/77m2-3-vaer-id-4491958,10/27/2021,11/06/2021,"Mosedalvej, 2500 København, Valby  - 2. sal",Mosedalvej,2500,Valby,Apartment,77.0,3,2,24+ months,11/06/2021,"Spacious furnished apartment close to Valby's central shopping street with cafes, restaurants and shops a few hundred meters from the apartment. The apartment contains 2 bedrooms and a living room and kitchen and bathroom. The apartment is furnished. Only companies.",12000,1200,36000,0,49200,13200,0,3,1,0,0,0,0,0,0
https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/101m2-4-vaer-id-5191499,10/25/2021,11/06/2021,"Dieselvej, 2450 København, København SV  - 3. sal",Dieselvej,2450,København SV,Apartment,101.0,4,3,Unlimited,11/06/2021,"The channel edge consists of 119 rental housing with a unique location in Copenhagen's new channel town on Teglholmen - a new district with channels, cozy courtyards and a vibrant nearby. With a location next to one of Teglholmens channels, you will stay centrally on Teglholmen. This means that more shopping opportunities, the new school in Sydhavnen and several day care centers are a short walk from your new accommodation. On the whole, everything that means that the logistics goes to work, purchasing and children within less than 500 meters from your new residence.There is the opportunity to rent a parking in the nearby parking house. of 2-4 bedroom apartments. There is a lift in the property.info about the homes: There is no possibility to rent if you are registered in RKI.The is payable 3 months in the deposit, for 1st month's rental and last month's rental. Parts are not allowed. It is not allowed to hold pets in the leases. * Note that the images are not necessarily taken off / from the residence in question, and that view etc. Therefore, vary. Open House: - Thursday, November 11, 2021, at. 15: 00-15: 15Obs: Please keep updated as there may be changes.",14195,1100,42585,14195,72075,15295,1,3,0,0,0,0,0,0,0
https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/107m2-5-vaer-id-4951885,10/19/2021,11/06/2021,"Richard Mortensens Vej, 2300 København, København S  - 3. sal",Richard Mortensens Vej,2300,København S,Apartment,107.0,5,3,Unlimited,11/06/2021,The lease is located on Richard Mortensen's road and consists of 5 rooms as well as kitchen and bath. The lease is 107 m2 and is ready for acquisition soon. Monthly rent is DKK 15500 and prepaid rent and deposit amounts to a total of DKK 46500. Send a message if the lease has caught your interest.,15500,1400,31000,15500,63400,16900,1,2,0,0,1,0,0,0,0
https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/73m2-3-vaer-id-5040379,10/31/2021,11/06/2021,"Hildursgade, 2100 København, København Ø  - 1. sal",Hildursgade,2100,København Ø,Apartment,73.0,3,1,1-11 months,12/01/2021,"All incl. Fully Furnished Apartment Available for 3 Months from December 2021the Price IS DKK 13,500 incl. Everything Ice I'm Abroad, Please Contact Me Through Whatsup.-3 Rooms, Fully Furnished, 73 sq.m. Incl.-Internet Dishwasher-a Brand New Bathroom-Fireplace Possibility To Wash And Dry Clothes In The Basement And A Little More.The Apartment is Not Shareable and Not for New Years And Christmas Parties ☺️i Look Forward To Your Inquiries, WHICH Can Be A Part and Apologize in Advance IF in Only Focus on Those That Arouse Interest. In Will do my best to answer everyone.Since in Myself am Abroad, the screening is limited. But have Lots of Reference ... Best Wishes, TatianArmjeres in 3 months Full furnished apartment incl. Everything, 73 kV. M.Kear all, the apartment is 73 kv.m. incl.-3 rooms, fully furnished -internet dishwasher-a brand new bathroom-firewood opportunity to wash and dry clothes in the basement and a little more. The price is DKK 135,000 incl. ALDDA I am abroad, write like on whatsup. interest. I will do my best in answering everyone. When I myself abroad, it is limited with the display. But have mass references ... KH, Tatiana",13500,0,13500,0,27000,13500,0,1,1,0,0,0,0,0,0
